"","Source","Target","Type","Id","Weight","place"
"20000","矫治","《中建》","Directed",33754,1,"上海"
"20001","短期","《正报》","Directed",33755,1,"香港"
"20002","短简","《文萃》","Directed",33756,1,"上海"
"20003","短长","《群众》","Directed",33757,1,"香港"
"20004","石头","《文萃》","Directed",33758,1,"上海"
"20005","石子","《国讯》","Directed",33759,1,"上海"
"20006","石家庄","《正报》","Directed",33760,1,"香港"
"20007","石家莊","《群众》","Directed",33761,3,"香港"
"20008","石山","《群众》","Directed",33762,1,"香港"
"20009","石油","《时代杂志》","Directed",33763,1,"上海"
"20010","石膏像","《时代杂志》","Directed",33764,1,"上海"
"20011","砒霜","《国讯》","Directed",33765,2,"上海"
"20012","研究","《主流》","Directed",33771,2,"南京"
"20013","研究","《正报》","Directed",33775,3,"香港"
"20014","研讨","《中央周刊》","Directed",33779,1,"南京"
"20015","研读","《中央周刊》","Directed",33780,1,"南京"
"20016","砖石","《时代杂志》","Directed",33781,1,"上海"
"20017","破产","《时与文》","Directed",33782,1,"上海"
"20018","破产","《群众》","Directed",33783,2,"香港"
"20019","破坏","《国讯》","Directed",33784,1,"上海"
"20020","破坏","《时与文》","Directed",33785,2,"上海"
"20021","破坏","《群众》","Directed",33787,3,"香港"
"20022","硬骨头","《群众》","Directed",33789,1,"香港"
"20023","碉堡","《再生》","Directed",33791,1,"上海"
"20024","碧血","《正报》","Directed",33792,1,"香港"
"20025","碰壁","《群众》","Directed",33793,1,"香港"
"20026","碰着","《群众》","Directed",33794,1,"香港"
"20027","示人","《时与文》","Directed",33795,1,"上海"
"20028","示威","《光明报》","Directed",33796,2,"香港"
"20029","示威","《观察》","Directed",33797,2,"上海"
"20030","礼仪之邦","《时与文》","Directed",33799,1,"上海"
"20031","礼物","《时与文》","Directed",33800,1,"上海"
"20032","礼赞","《文萃》","Directed",33801,1,"上海"
"20033","社交","《中央周刊》","Directed",33802,1,"南京"
"20034","社会","《主流》","Directed",33815,6,"南京"
"20035","社会","《正报》","Directed",33825,2,"香港"
"20036","社会","《群众》","Directed",33827,9,"香港"
"20037","社会主义","《中央周刊》","Directed",33832,4,"南京"
"20038","社会主义","《国讯》","Directed",33850,1,"上海"
"20039","社会主义","《时与文》","Directed",33851,1,"上海"
"20040","社会主义","《观察》","Directed",33860,5,"上海"
"20041","社会党","《群众》","Directed",33862,1,"香港"
"20042","社会学","《中央周刊》","Directed",33863,1,"南京"
"20043","社会安定","《再生》","Directed",33864,1,"上海"
"20044","社会心理学","《中央周刊》","Directed",33865,1,"南京"
"20045","社会民主党","《时代杂志》","Directed",33866,2,"上海"
"20046","社会科学","《中央周刊》","Directed",33867,1,"南京"
"20047","社会秩序","《时与文》","Directed",33868,2,"上海"
"20048","社会财富","《主流》","Directed",33870,1,"南京"
"20049","社会贤达","《观察》","Directed",33871,1,"上海"
"20050","社会阶层","《现代文摘(上海)》","Directed",33872,1,"上海"
"20051","社员","《中建》","Directed",33873,3,"上海"
"20052","社团","《时与文》","Directed",33874,1,"上海"
"20053","社的","《主流》","Directed",33875,1,"南京"
"20054","社论","《时与文》","Directed",33878,1,"上海"
"20055","社评","《群众》","Directed",33880,1,"香港"
"20056","祈祷","《时与文》","Directed",33881,1,"上海"
"20057","祖国","《中建》","Directed",33883,1,"上海"
"20058","祖国","《再生》","Directed",33884,1,"上海"
"20059","祖国","《正报》","Directed",33885,3,"香港"
"20060","祖国","《群众》","Directed",33887,3,"香港"
"20061","神圣","《正报》","Directed",33889,1,"香港"
"20062","神怪","《时代杂志》","Directed",33890,1,"上海"
"20063","神明","《正报》","Directed",33891,1,"香港"
"20064","神枪手","《群众》","Directed",33892,1,"香港"
"20065","神舞","《时与文》","Directed",33893,1,"上海"
"20066","神话","《正报》","Directed",33894,1,"香港"
"20067","神话","《观察》","Directed",33895,1,"上海"
"20068","祸患","《观察》","Directed",33896,1,"上海"
"20069","祸省","《正报》","Directed",33897,1,"香港"
"20070","禁毒","《中央周刊》","Directed",33898,1,"南京"
"20071","禁烟节","《中央周刊》","Directed",33900,1,"南京"
"20072","禁用","《观察》","Directed",33901,1,"上海"
"20073","禄东赞","《中央周刊》","Directed",33902,1,"南京"
"20074","福利事业","《中央周刊》","Directed",33905,1,"南京"
"20075","福利事业","《中建》","Directed",33906,1,"上海"
"20076","福州","《时与文》","Directed",33907,1,"上海"
"20077","福州","《群众》","Directed",33908,5,"香港"
"20078","福延","《中央周刊》","Directed",33909,1,"南京"
"20079","福建","《时与文》","Directed",33910,2,"上海"
"20080","福建","《观察》","Directed",33911,1,"上海"
"20081","福建省","《国讯》","Directed",33912,1,"上海"
"20082","离华","《文萃》","Directed",33913,1,"上海"
"20083","离婚","《中央周刊》","Directed",33914,1,"南京"
"20084","秀才","《观察》","Directed",33915,1,"上海"
"20085","私产","《观察》","Directed",33916,3,"上海"
"20086","私享","《中央周刊》","Directed",33919,1,"南京"
"20087","私人","《现代文摘(上海)》","Directed",33920,1,"上海"
"20088","私人","《观察》","Directed",33921,1,"上海"
"20089","私有","《中央周刊》","Directed",33922,1,"南京"
"20090","私有财产","《中建》","Directed",33923,1,"上海"
"20091","私校","《国讯》","Directed",33924,1,"上海"
"20092","私立","《国讯》","Directed",33925,1,"上海"
"20093","私立","《时与文》","Directed",33926,1,"上海"
"20094","私鬥","《观察》","Directed",33927,1,"上海"
"20095","秋到","《群众》","Directed",33928,1,"香港"
"20096","秋天","《中央周刊》","Directed",33929,1,"南京"
"20097","秋季","《时代杂志》","Directed",33938,1,"上海"
"20098","秋季","《群众》","Directed",33939,2,"香港"
"20099","秋收","《中建》","Directed",33940,1,"上海"
"20100","秋收","《时与文》","Directed",33941,1,"上海"
"20101","秋梦","《中央周刊》","Directed",33942,1,"南京"
"20102","秋水","《时与文》","Directed",33943,1,"上海"
"20103","秋深","《中央周刊》","Directed",33944,1,"南京"
"20104","秋色","《时与文》","Directed",33945,1,"上海"
"20105","秋风","《再生》","Directed",33946,1,"上海"
"20106","秋风","《时与文》","Directed",33947,1,"上海"
"20107","秋风","《群众》","Directed",33948,1,"香港"
"20108","秋高","《再生》","Directed",33949,1,"上海"
"20109","种新","《时代杂志》","Directed",33950,1,"上海"
"20110","种族","《国讯》","Directed",33951,1,"上海"
"20111","种族歧视","《时代杂志》","Directed",33952,1,"上海"
"20112","种种","《中央周刊》","Directed",33953,1,"南京"
"20113","种种","《中建》","Directed",33954,2,"上海"
"20114","种种","《正报》","Directed",33955,1,"香港"
"20115","种种","《群众》","Directed",33956,2,"香港"
"20116","种类","《现代文摘(上海)》","Directed",33957,1,"上海"
"20117","科举制","《时与文》","Directed",33958,1,"上海"
"20118","科学","《时与文》","Directed",33962,2,"上海"
"20119","科学","《现代文摘(上海)》","Directed",33964,1,"上海"
"20120","科学","《群众》","Directed",33965,4,"香港"
"20121","科学家","《中央周刊》","Directed",33966,1,"南京"
"20122","科学家","《国讯》","Directed",33967,1,"上海"
"20123","科学研究","《观察》","Directed",33972,1,"上海"
"20124","科特","《国讯》","Directed",33973,1,"上海"
"20125","秘书长","《国讯》","Directed",33974,1,"上海"
"20126","秘书长","《群众》","Directed",33975,1,"香港"
"20127","秘奥","《国讯》","Directed",33976,1,"上海"
"20128","秘密","《光明报》","Directed",33977,1,"香港"
"20129","秘密","《正报》","Directed",33979,2,"香港"
"20130","秘密","《群众》","Directed",33981,1,"香港"
"20131","秘密","《观察》","Directed",33982,1,"上海"
"20132","秘闻","《正报》","Directed",33983,1,"香港"
"20133","秦汉","《中央周刊》","Directed",33984,2,"南京"
"20134","秩序","《中央周刊》","Directed",33985,2,"南京"
"20135","积极","《国讯》","Directed",33987,1,"上海"
"20136","积极","《正报》","Directed",33988,2,"香港"
"20137","移民","《观察》","Directed",33991,1,"上海"
"20138","程序","《中央周刊》","Directed",33992,2,"南京"
"20139","程度","《中央周刊》","Directed",33994,2,"南京"
"20140","程度","《时与文》","Directed",33995,1,"上海"
"20141","税制","《时与文》","Directed",33996,1,"上海"
"20142","税吏","《再生》","Directed",33997,1,"上海"
"20143","税重","《群众》","Directed",33998,1,"香港"
"20144","稳健","《中建》","Directed",33999,1,"上海"
"20145","稳重","《群众》","Directed",34000,1,"香港"
"20146","究竟","《再生》","Directed",34001,1,"上海"
"20147","究竟","《国讯》","Directed",34002,3,"上海"
"20148","穷则变","《观察》","Directed",34005,1,"上海"
"20149","穷根","《群众》","Directed",34006,1,"香港"
"20150","穷的","《现代文摘(上海)》","Directed",34007,1,"上海"
"20151","穷途","《主流》","Directed",34008,1,"南京"
"20152","穷途","《观察》","Directed",34009,1,"上海"
"20153","穷途末路","《群众》","Directed",34010,1,"香港"
"20154","空作","《中央周刊》","Directed",34011,1,"南京"
"20155","空军","《群众》","Directed",34012,1,"香港"
"20156","空前","《中央周刊》","Directed",34013,1,"南京"
"20157","空前","《时与文》","Directed",34014,1,"上海"
"20158","空前","《群众》","Directed",34015,2,"香港"
"20159","空城计","《群众》","Directed",34016,1,"香港"
"20160","空白","《时与文》","Directed",34017,1,"上海"
"20161","空白","《观察》","Directed",34018,1,"上海"
"20162","突击","《中建》","Directed",34019,1,"上海"
"20163","突告","《国讯》","Directed",34020,1,"上海"
"20164","突破","《正报》","Directed",34021,2,"香港"
"20165","突紧","《国讯》","Directed",34022,1,"上海"
"20166","突趋","《国讯》","Directed",34023,1,"上海"
"20167","窟窿","《群众》","Directed",34024,1,"香港"
"20168","立于","《群众》","Directed",34025,1,"香港"
"20169","立促","《主流》","Directed",34026,1,"南京"
"20170","立功","《正报》","Directed",34027,2,"香港"
"20171","立功","《群众》","Directed",34029,1,"香港"
"20172","立国","《再生》","Directed",34030,1,"上海"
"20173","立场","《中央周刊》","Directed",34031,4,"南京"
"20174","立场","《中建》","Directed",34034,1,"上海"
"20175","立场","《国讯》","Directed",34036,1,"上海"
"20176","立场","《时代杂志》","Directed",34037,2,"上海"
"20177","立场","《观察》","Directed",34038,2,"上海"
"20178","立委","《中央周刊》","Directed",34040,3,"南京"
"20179","立委","《观察》","Directed",34041,2,"上海"
"20180","立德","《国讯》","Directed",34042,1,"上海"
"20181","立德","《时与文》","Directed",34043,1,"上海"
"20182","立法","《中建》","Directed",34044,2,"上海"
"20183","立法","《再生》","Directed",34046,2,"上海"
"20184","立法委员","《国讯》","Directed",34047,1,"上海"
"20185","立法院","《观察》","Directed",34048,1,"上海"
"20186","立特","《观察》","Directed",34049,1,"上海"
"20187","立言","《再生》","Directed",34050,2,"上海"
"20188","立身","《中央周刊》","Directed",34051,1,"南京"
"20189","竖立起来","《时代杂志》","Directed",34052,1,"上海"
"20190","竖起","《时代杂志》","Directed",34053,1,"上海"
"20191","站上","《正报》","Directed",34054,1,"香港"
"20192","竞赛","《中央周刊》","Directed",34055,2,"南京"
"20193","竞赛","《中建》","Directed",34057,1,"上海"
"20194","竞赛","《文萃》","Directed",34058,1,"上海"
"20195","竞赛","《现代文摘(上海)》","Directed",34059,1,"上海"
"20196","竞赛","《群众》","Directed",34060,1,"香港"
"20197","竞选","《再生》","Directed",34061,3,"上海"
"20198","竞选","《国讯》","Directed",34062,4,"上海"
"20199","竞选","《现代文摘(上海)》","Directed",34064,2,"上海"
"20200","竞选","《观察》","Directed",34066,6,"上海"
"20201","童年","《中建》","Directed",34070,1,"上海"
"20202","童心","《时与文》","Directed",34071,1,"上海"
"20203","笑声","《文萃》","Directed",34072,1,"上海"
"20204","笔下","《时代杂志》","Directed",34073,1,"上海"
"20205","笔和剑","《文萃》","Directed",34074,1,"上海"
"20206","笔记","《正报》","Directed",34075,3,"香港"
"20207","笔谈","《正报》","Directed",34091,17,"香港"
"20208","笛福","《时与文》","Directed",34108,1,"上海"
"20209","第一","《时与文》","Directed",34111,1,"上海"
"20210","第一个","《国讯》","Directed",34112,1,"上海"
"20211","第一个","《时代杂志》","Directed",34113,2,"上海"
"20212","第一口","《国讯》","Directed",34115,1,"上海"
"20213","第一声","《国讯》","Directed",34116,1,"上海"
"20214","第一年","《时代杂志》","Directed",34117,1,"上海"
"20215","第一次","《现代文摘(上海)》","Directed",34120,1,"上海"
"20216","第一次","《群众》","Directed",34121,1,"香港"
"20217","第一步","《主流》","Directed",34122,1,"南京"
"20218","第一步","《国讯》","Directed",34123,1,"上海"
