"title","author","journal","year","vol","page","place","author_raw","title_raw"
"从这一代的学运看这一代的政治","杨人楩","《中建:北平版》",1948,"第1卷 第8期","13-15","上海","杨人楩","从这一代的学运看这一代的政治"
"鲁迅先生纪念特辑:鲁迅先生:[木刻]","漾兮","《中建:北平版》",1948,"第1卷 第7期","15","上海","漾兮","鲁迅先生纪念特辑:鲁迅先生:[木刻]"
"长沙通讯:湘政改组前后","毋己","《中建:北平版》",1948,"第1卷 第8期","25-26","上海","毋己","长沙通讯:湘政改组前后"
"饥饿!饥饿!:[木刻]","李桦","《中建:北平版》",1948,"第1卷 第8期","27","上海","李桦","饥饿!饥饿!:[木刻]"
"鲁迅在文艺批评工作上的启示:十月二十日在中法大学讲演稿","李长之","《中建:北平版》",1948,"第1卷 第8期","21-23","上海","李长之","鲁迅在文艺批评工作上的启示:十月二十日在中法大学讲演稿"
"艺术家齐振杞遭暗杀","徐悲鸿","《中建:北平版》",1948,"第1卷 第6期","21","上海","徐悲鸿","艺术家齐振杞遭暗杀"
"书评:日边随笔:李广田作、三十七年五月、上海文化生活出版社发行、价三元七角、页八六","长之","《中建:北平版》",1948,"第1卷 第6期","18-19","上海","长之","书评:日边随笔:李广田作、三十七年五月、上海文化生活出版社发行、价三元七角、页八六"
"怀念佩弦先生","郑昕","《中建:北平版》",1948,"第1卷 第4期","11-12","上海","郑昕","怀念佩弦先生"
"心理学常谈(一)","孙国萧","《中建:北平版》",1948,"第1卷 第1期","12-13","上海","孙国萧","心理学常谈(一)"
"外交战扩及北非:附地图","费孝通","《中建:北平版》",1948,"第1卷 第5期","7-8","上海","费孝通","外交战扩及北非:附地图"
"北平通讯:大局在变","陈林","《中建:北平版》",1948,"第1卷 第1期","17-18","上海","陈林","北平通讯:大局在变"
"成都通讯:从望江楼到华西坝:一年来成都学生的动向","马汀","《中建:北平版》",1948,"第1卷 第9期","29-31","上海","马汀","成都通讯:从望江楼到华西坝:一年来成都学生的动向"
"双星的殒落:悼念朱自清先生","渐离","《中建:北平版》",1948,"第1卷 第4期","13-14","上海","渐离","双星的殒落:悼念朱自清先生"
"三年:纪念“一二一”三周年","凌冰","《中建:北平版》",1948,"第1卷 第10期","10","上海","凌冰","三年:纪念“一二一”三周年"
"日本赔偿物资不可放弃","徐盈","《中建:北平版》",1948,"第1卷 第7期","7-8","上海","徐盈","日本赔偿物资不可放弃"
"朱自清先生","冯至","《中建:北平版》",1948,"第1卷 第3期","10-11","上海","冯至","朱自清先生"
"与青年谈小事","袁翰青","《中建:北平版》",1948,"第1卷 第6期","12-14","上海","袁翰青","与青年谈小事"
"本刊上海座谈纪录:当前的学生问题","夏康农","《中建:北平版》",1948,"第1卷 第7期","9-14","上海","夏康农 董每戡 杨晦","本刊上海座谈纪录:当前的学生问题"
"本刊上海座谈纪录:当前的学生问题","董每戡","《中建:北平版》",1948,"第1卷 第7期","9-14","上海","夏康农 董每戡 杨晦","本刊上海座谈纪录:当前的学生问题"
"本刊上海座谈纪录:当前的学生问题","杨晦","《中建:北平版》",1948,"第1卷 第7期","9-14","上海","夏康农 董每戡 杨晦","本刊上海座谈纪录:当前的学生问题"
"关于思想自由及其它","郑昕","《中建:北平版》",1948,"第1卷 第1期","10-12","上海","郑昕","关于思想自由及其它"
"历史回忆:三十年前“安那其主义学会”","范樸斋","《中建:北平版》",1948,"第1卷 第8期","24","上海","范樸斋","历史回忆:三十年前“安那其主义学会”"
"半月专栏:当前的物价走势","娄立斋","《中建:北平版》",1948,"第1卷 第9期","19","上海","娄立斋","半月专栏:当前的物价走势"
"书评:“国际人权保障公约刍议”:“An International Bill of The Rights of Man，”by H.Lauterpacht，Columbia University Press，New York，1945，pp.230+X.","李浩培","《中建:北平版》",1948,"第1卷 第6期","17-18","上海","李浩培","书评:“国际人权保障公约刍议”:“An International Bill of The Rights of Man，”by H.Lauterpacht，Columbia University Press，New York，1945，pp.230+X."
"华北通讯:塞外一月周旋","郭正","《中建:北平版》",1948,"第1卷 第8期","28-29","上海","郭正","华北通讯:塞外一月周旋"
"诤友(朱佩弦兄遗念)","俞平伯","《中建:北平版》",1948,"第1卷 第4期","9-10","上海","俞平伯","诤友(朱佩弦兄遗念)"
"美国能复兴西德吗?","Sternberg，F.","《中建:北平版》",1948,"第1卷 第8期","20-21","上海","Sternberg，F.","美国能复兴西德吗?"
"心理学常谈(二):附表","孙国华","《中建:北平版》",1948,"第1卷 第2期","13-15","上海","孙国华","心理学常谈(二):附表"
"做一个今天中国的大学生","袁翰青","《中建:北平版》",1948,"第1卷 第10期","7-8","上海","袁翰青","做一个今天中国的大学生"
"关于轰炸开封来件二则:从滥炸开封说起","周纳","《中建:北平版》",1948,"第1卷 第1期","23-24","上海","周纳","关于轰炸开封来件二则:从滥炸开封说起"
"我所认识的朱自清先生","闻家驷","《中建:北平版》",1948,"第1卷 第5期","13","上海","闻家驷","我所认识的朱自清先生"
"朝鲜温和派向左转","Hugh，D.","《中建:北平版》",1948,"第1卷 第5期","14-16","上海","Hugh，D. 礼凡","朝鲜温和派向左转"
"朝鲜温和派向左转","礼凡","《中建:北平版》",1948,"第1卷 第5期","14-16","上海","Hugh，D. 礼凡","朝鲜温和派向左转"
"了解这一代的青年","袁翰青","《中建:北平版》",1948,"第1卷 第2期","11-13","上海","袁翰青","了解这一代的青年"
"读者投书:“都到了这会啦，还怕呀!”","梁远","《中建:北平版》",1948,"第1卷 第7期","2","上海","梁远","读者投书:“都到了这会啦，还怕呀!”"
"本刊座谈纪录:知识份子今天的任务","张东荪","《中建:北平版》",1948,"第1卷 第2期","2-8","上海","张东荪 许德珩 费孝通","本刊座谈纪录:知识份子今天的任务"
"本刊座谈纪录:知识份子今天的任务","许德珩","《中建:北平版》",1948,"第1卷 第2期","2-8","上海","张东荪 许德珩 费孝通","本刊座谈纪录:知识份子今天的任务"
"本刊座谈纪录:知识份子今天的任务","费孝通","《中建:北平版》",1948,"第1卷 第2期","2-8","上海","张东荪 许德珩 费孝通","本刊座谈纪录:知识份子今天的任务"
"三十七年八月二十一日下午四时为警宪在校内搜查学生事对在场的学生教职员跟警宪说话","陆志韦","《中建:北平版》",1948,"第1卷 第4期","4","上海","陆志韦","三十七年八月二十一日下午四时为警宪在校内搜查学生事对在场的学生教职员跟警宪说话"
"中国今日之自由问题与自由主义者","许德珩","《中建:北平版》",1948,"第1卷 第9期","4-5","上海","许德珩","中国今日之自由问题与自由主义者"
"论胡适的自由主义","吕克难","《中建:北平版》",1948,"第1卷 第8期","19","上海","吕克難","论胡适的自由主义"
"成都通讯:金圆·镍币·人心","舒曼","《中建:北平版》",1948,"第1卷 第5期","21-23","上海","舒曼","成都通讯:金圆·镍币·人心"
"本是同根生:[木刻]","李桦","《中建:北平版》",1948,"第1卷 第2期","15","上海","李桦","本是同根生:[木刻]"
"日本经济发展势必威胁和平","孟宪章","《中建:北平版》",1948,"第1卷 第8期","8-9","上海","孟宪章","日本经济发展势必威胁和平"
"秀才造反","薛愚","《中建:北平版》",1948,"第1卷 第9期","8-9","上海","薛愚","秀才造反"
"青岛通讯:山东的战略地位","鲁宾荪","《中建:北平版》",1948,"第1卷 第6期","24，11","上海","鲁宾荪","青岛通讯:山东的战略地位"
"汉口通讯:从黄河到长江","莫邪","《中建:北平版》",1948,"第1卷 第2期","21","上海","莫邪","汉口通讯:从黄河到长江"
"论戊戌变法","刘勉","《中建:北平版》",1948,"第1卷 第3期","3-5","上海","刘勉","论戊戌变法"
"明初的恐怖政治","吴晗","《中建:北平版》",1948,"第1卷 第2期","17-20","上海","吴晗","明初的恐怖政治"
"诗和诗的对象","俞铭传","《中建:北平版》",1948,"第1卷 第6期","19-20","上海","俞铭传","诗和诗的对象"
"历史回忆:前清末年的四川","范樸斋","《中建:北平版》",1948,"第1卷 第7期","21-23","上海","范樸斋","历史回忆:前清末年的四川"
"读张菊生先生“刍荛之言”","费孝通","《中建:北平版》",1948,"第1卷 第8期","6-7","上海","费孝通","读张菊生先生“刍荛之言”"
"科学需要组织","Beanal，J.D.","《中建:北平版》",1948,"第1卷 第7期","20-21","上海","Beanal，J.D.","科学需要组织"
"鲁迅先生纪念特辑:纪念鲁迅","俞铭传","《中建:北平版》",1948,"第1卷 第7期","19","上海","俞铭传","鲁迅先生纪念特辑:纪念鲁迅"
"上海通讯:吴国桢的“神经战”","裘思","《中建:北平版》",1948,"第1卷 第1期","22-23","上海","裘思","上海通讯:吴国桢的“神经战”"
"东北通讯:东北在拖!","陈陆","《中建:北平版》",1948,"第1卷 第8期","26-27","上海","陈陆","东北通讯:东北在拖!"
"书评:史迪威日记家书选录(The Stilwell Papers by General Joseph W.Stilwell.Edited and aranged by Theodore H White.Willisam Sloane Association，Ine.N.Y.1948.xvi+357 U.S.$4)","朱方","《中建:北平版》",1948,"第1卷 第9期","32","上海","朱方","书评:史迪威日记家书选录(The Stilwell Papers by General Joseph W.Stilwell.Edited and aranged by Theodore H White.Willisam Sloane Association，Ine.N.Y.1948.xvi+357 U.S.$4)"
"南京通讯:当前大局鸟瞰","章秦","《中建:北平版》",1948,"第1卷 第9期","25-27","上海","章秦","南京通讯:当前大局鸟瞰"
"读金圆外币的修正条款有感","樊弘","《中建:北平版》",1948,"第1卷 第9期","3，18","上海","樊弘","读金圆外币的修正条款有感"
"朱自清先生的道路(这是为朱先生纪念晚会而写的讲稿，晚会未开，稿寄香港“小说月刊”第五期发表，“小说月刊”第五期或已出版，但北方不易见到，“中建”允许刊载，谨致谢意.)","李广田","《中建:北平版》",1948,"第1卷 第10期","15-16","上海","李广田","朱自清先生的道路(这是为朱先生纪念晚会而写的讲稿，晚会未开，稿寄香港“小说月刊”第五期发表，“小说月刊”第五期或已出版，但北方不易见到，“中建”允许刊载，谨致谢意.)"
"泄漏改币案感言","夏炎德","《中建:北平版》",1948,"第1卷 第6期","15","上海","夏炎德","泄漏改币案感言"
"渖阳通讯:东北居天下之先","拂晓","《中建:北平版》",1948,"第1卷 第3期","18-19","上海","拂晓","渖阳通讯:东北居天下之先"
"从美国大选看美国民主","费孝通","《中建:北平版》",1948,"第1卷 第9期","10-12","上海","费孝通","从美国大选看美国民主"
"访问育才学校","幼华","《中建:北平版》",1948,"第1卷 第4期","17","上海","幼华","访问育才学校"
"香港通讯:文化人在香港","欧阳春","《中建:北平版》",1948,"第1卷 第8期","29","上海","欧阳春","香港通讯:文化人在香港"
"论狂妄政治","费青","《中建:北平版》",1948,"第1卷 第9期","2","上海","费青","论狂妄政治"
"一个死不得的人","闻家驷","《中建:北平版》",1948,"第1卷 第3期","11","上海","闻家驷","一个死不得的人"
"通货膨胀与限价政策","周作仁","《中建:北平版》",1948,"第1卷 第7期","6","上海","周作仁","通货膨胀与限价政策"
"上海通讯:币制改革了","非言","《中建:北平版》",1948,"第1卷 第4期","22-23","上海","非言","上海通讯:币制改革了"
"朱自清先生手迹:[手迹]","朱自清","《中建:北平版》",1948,"第1卷 第4期","15","上海","朱自清","朱自清先生手迹:[手迹]"
"北平通讯:艰难的苦撑局面","裴仁","《中建:北平版》",1948,"第1卷 第8期","31-32","上海","裴仁","北平通讯:艰难的苦撑局面"
"半月专栏:中国外交的新阶段","筠友","《中建:北平版》",1948,"第1卷 第7期","23-24","上海","筠友","半月专栏:中国外交的新阶段"
"台北通讯:一艘不能移动的航空母舰","林达薇","《中建:北平版》",1948,"第1卷 第10期","19-20","上海","林达薇","台北通讯:一艘不能移动的航空母舰"
